,Protein ID,Protein Descrip,Carbo1 ID,Carbo1 Descrip,Carbo2 ID,Carbo2 Descrip,Vege ID,Vege Descrip,Fruit ID,Fruit Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
547,17355.0,"Lamb, New Zealand, imported, Intermuscular fat, raw",28248.0,"SUNSHINE, CHEEZ-IT, Pepper Jack Crackers",28191.0,"KELLOGG'S, SPECIAL K, Savory Herb Crackers",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",9445.0,"Kiwifruit, gold, raw",1646.0,26.45,104.44,160.03999999999996,25.68
548,23315.0,"Beef, Australian, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",28016.0,"KELLOGG'S, EGGO Protein, Waffles, Homestyle",9434.0,"Guanabana nectar, canned",11274.0,"Mustard spinach, (tendergreen), raw",9340.0,"Pears, asian, raw",531.0,35.38,15.35,66.49,22.82
549,7232.0,"OSCAR MAYER, Smokie Links Sausage",1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",11906.0,"Corn, sweet, white, canned, cream style, regular pack",11174.0,"Corn, sweet, yellow, canned, cream style, regular pack",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",897.0,66.24,40.26,73.32000000000001,21.02
550,23225.0,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",11080.0,"Beets, raw",11018.0,"Asparagus, frozen, unprepared",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",557.0,23.450000000000003,19.310000000000006,77.37,45.589999999999996
551,7064.0,"Pork sausage, link/patty, cooked, pan-fried",28074.0,"KEEBLER, E.L. FUDGE, Butter Flavored Cookies",18443.0,"Pie, apple, commercially prepared, unenriched flour",11616.0,"Dock, raw",9293.0,"Plums, dried (prunes), stewed, with added sugar",1190.0,29.02,59.67,141.5,34.99
552,17200.0,"Lamb, variety meats and by-products, liver, cooked, braised",11081.0,"Beets, cooked, boiled, drained",1200.0,Reddi Wip Fat Free Whipped Topping,11174.0,"Corn, sweet, yellow, canned, cream style, regular pack",9420.0,"Jackfruit, canned, syrup pack",577.0,37.35,14.55,79.56,27.19
553,15089.0,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",11254.0,"Lotus root, raw",1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",11191.0,"Cowpeas (blackeyes), immature seeds, raw",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",452.0,30.26,12.0,56.33999999999999,17.63
554,5076.0,"Chicken, broilers or fryers, leg, meat and skin, cooked, fried, batter",11358.0,"Potatoes, red, flesh and skin, baked",11803.0,"Okra, cooked, boiled, drained, with salt",11157.0,"Chrysanthemum, garland, raw",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",491.0,29.810000000000002,17.18,57.290000000000006,3.83
555,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",20020.0,"Cornmeal, whole-grain, yellow",9148.0,"Kiwifruit, green, raw",11831.0,"Potatoes, boiled, cooked in skin, flesh, with salt",9229.0,"Papaya nectar, canned",610.0,14.78,5.33,131.16,24.41
556,1219.0,"Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",11749.0,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",9056.0,"Boysenberries, canned, heavy syrup",11565.0,"Turnips, cooked, boiled, drained, without salt",9056.0,"Boysenberries, canned, heavy syrup",327.0,8.76,1.9100000000000001,73.65,5.890000000000001
557,7913.0,"Salami, pork, beef, less sodium",18174.0,"Cookies, graham crackers, chocolate-coated",18933.0,"Waffle, buttermilk, frozen, ready-to-heat, toasted",11147.0,"Chard, swiss, raw",9195.0,"Olives, pickled, canned or bottled, green",1369.0,29.26,81.31,138.13000000000002,49.56
558,5338.0,"USDA Commodity, Chicken, canned, meat only, with broth",18028.0,"Bread, egg, toasted",9340.0,"Pears, asian, raw",11233.0,"Kale, raw",9195.0,"Olives, pickled, canned or bottled, green",684.0,38.72,27.77,76.07,11.82
559,23185.0,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, raw",18212.0,"Cookies, vanilla wafers, lower fat",11641.0,"Squash, summer, all varieties, raw",11878.0,"Taro, cooked, with salt",9293.0,"Plums, dried (prunes), stewed, with added sugar",944.0,27.53,31.439999999999998,144.63,40.190000000000005
560,15192.0,"Fish, cod, Pacific, cooked, dry heat",28248.0,"SUNSHINE, CHEEZ-IT, Pepper Jack Crackers",18608.0,"KEEBLER, KEEBLER Chocolate Graham SELECTS",11878.0,"Taro, cooked, with salt",9147.0,"Jujube, dried",1482.0,38.85000000000001,43.31,241.89999999999998,27.79
561,5040.0,"Chicken, broilers or fryers, light meat, meat only, cooked, fried",11637.0,"Radishes, white icicle, raw",1186.0,"Cheese, cream, fat free",11219.0,"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt",9237.0,"Peaches, canned, water pack, solids and liquids",350.0,50.65,6.719999999999999,20.51,10.29
562,90560.0,"Mollusks, snail, raw",20624.0,"Wheat flour, white (industrial), 9% protein, bleached, unenriched",1114.0,"Whey, sweet, fluid",11029.0,"Beans, kidney, mature seeds, sprouted, raw",9301.0,"Rambutan, canned, syrup pack",595.0,30.69,3.9,109.42999999999999,5.68
563,23225.0,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",11198.0,"Cowpeas, young pods with seeds, cooked, boiled, drained, without salt",11878.0,"Taro, cooked, with salt",11643.0,"Squash, winter, all varieties, raw",9229.0,"Papaya nectar, canned",505.0,21.930000000000003,19.13,65.05000000000001,16.6
564,23455.0,"Beef, New Zealand, imported, cube roll, separable lean and fat, raw",11056.0,"Beans, snap, green, canned, regular pack, drained solids",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",11841.0,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated",9420.0,"Jackfruit, canned, syrup pack",578.0,22.97,22.279999999999998,75.57000000000001,16.85
565,5076.0,"Chicken, broilers or fryers, leg, meat and skin, cooked, fried, batter",28063.0,"KEEBLER, CLUB, Buttery Garlic Crackers",18231.0,"Crackers, standard snack-type, sandwich, with peanut butter filling",11199.0,"Yardlong bean, raw",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",1324.0,42.23,63.64,146.63,19.1
566,5625.0,"Emu, flat fillet, raw",18237.0,"Cream puff shell, prepared from recipe",28095.0,"KEEBLER, FUDGE SHOPPE, Jumbo Fudge Sticks, Peanut Butter",11092.0,"Broccoli, frozen, chopped, unprepared",9272.0,"Pineapple, frozen, chunks, sweetened",1113.0,41.56,57.23,110.38000000000001,63.68
567,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,28248.0,"SUNSHINE, CHEEZ-IT, Pepper Jack Crackers",18288.0,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)",11362.0,"Potatoes, raw, skin",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",1029.0,21.44,44.04,140.09,15.52
568,5170.0,"Turkey, skin from whole (light and dark), roasted",28006.0,"KELLOGG'S, CINNABON, Pancakes, Original",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",11254.0,"Lotus root, raw",9057.0,"Boysenberries, frozen, unsweetened",889.0,32.760000000000005,47.540000000000006,84.58,31.26
569,15178.0,"Mollusks, whelk, unspecified, cooked, moist heat",18002.0,"Bagels, plain, toasted, enriched, with calcium propionate (includes onion, poppy, sesame)",9316.0,"Strawberries, raw",11024.0,"Balsam-pear (bitter gourd), pods, raw",9340.0,"Pears, asian, raw",654.0,60.99,3.2199999999999998,94.66000000000001,17.76
570,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",1229.0,"Cheese, white, queso blanco",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",31029.0,"Potatoes, french fried, wedge cut, frozen, unprepared",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",954.0,41.02,57.58,70.44,16.990000000000002
571,7052.0,"Pastrami, turkey",28251.0,"SUNSHINE, CHEEZ-IT, 100 Calorie Right Bites, Reduced Fat",11848.0,"Pumpkin leaves, cooked, boiled, drained, with salt",11203.0,"Cress, garden, raw",9226.0,"Papayas, raw",687.0,35.39,21.99,90.05000000000001,17.05
572,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,18231.0,"Crackers, standard snack-type, sandwich, with peanut butter filling",18951.0,"Waffles, chocolate chip, frozen, ready-to-heat",43312.0,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",9195.0,"Olives, pickled, canned or bottled, green",1125.0,24.2,62.160000000000004,121.71000000000001,32.949999999999996
573,1229.0,"Cheese, white, queso blanco",9149.0,"Kumquats, raw",18319.0,"Pie, fried pies, fruit",11253.0,"Lettuce, green leaf, raw",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",772.0,26.99,41.55,78.67,47.5
574,23185.0,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, raw",18642.0,"GENERAL MILLS, BETTY CROCKER SUPERMOIST Yellow Cake Mix, dry",28234.0,"SUNSHINE, CHEEZ-IT, Asiago Crackers",31020.0,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated",9316.0,"Strawberries, raw",1199.0,34.74,49.0,157.4,50.089999999999996
575,10134.0,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",18215.0,"Crackers, cheese, sandwich-type with peanut butter filling",11192.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt",11748.0,"Butterbur, cooked, boiled, drained, with salt",9057.0,"Boysenberries, frozen, unsweetened",796.0,37.84,31.310000000000002,92.91,17.1
576,1043.0,"Cheese, pasteurized process, pimento",42136.0,"Cream substitute, powdered, light",20138.0,"Wheat, KAMUT khorasan, uncooked",11406.0,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",9124.0,"Grapefruit juice, white, canned, sweetened",1342.0,41.56999999999999,54.900000000000006,180.82,92.89000000000001
577,17391.0,"Lamb, New Zealand, imported, hind-shank, separable lean only, raw",1266.0,"Cheese, Swiss, nonfat or fat free",11081.0,"Beets, cooked, boiled, drained",11050.0,"Beans, shellie, canned, solids and liquids",9340.0,"Pears, asian, raw",358.0,52.739999999999995,3.95,30.93,16.97
578,7067.0,Poultry salad sandwich spread,43276.0,"Cheese spread, cream cheese base",11249.0,"Lentils, sprouted, cooked, stir-fried, without salt",11249.0,"Lentils, sprouted, cooked, stir-fried, without salt",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",785.0,36.67,43.08000000000001,76.17999999999999,3.5
579,5067.0,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter",20046.0,"Rice, white, long-grain, parboiled, enriched, dry",18933.0,"Waffle, buttermilk, frozen, ready-to-heat, toasted",11891.0,"Turnip greens, cooked, boiled, drained, with salt",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",1038.0,38.63,26.650000000000002,159.21,21.06
580,1179.0,"Sour cream, light",1179.0,"Sour cream, light",11419.0,"Pumpkin leaves, cooked, boiled, drained, without salt",11770.0,"Corn, sweet, yellow, cooked, boiled, drained, with salt",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",426.0,13.83,23.009999999999998,47.78,14.47
581,7205.0,"OSCAR MAYER, Bologna Light (pork, chicken, beef)",28015.0,"KELLOGG'S, EGGO, Waffles, Homestyle",11585.0,"Vegetable juice cocktail, low sodium, canned",11266.0,"Mushrooms, brown, italian, or crimini, raw",9316.0,"Strawberries, raw",553.0,22.180000000000003,26.020000000000003,61.309999999999995,14.720000000000002
582,7251.0,"LOUIS RICH, Chicken (white, oven roasted)",1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",18642.0,"GENERAL MILLS, BETTY CROCKER SUPERMOIST Yellow Cake Mix, dry",11767.0,"Chrysanthemum, garland, cooked, boiled, drained, with salt",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",685.0,26.330000000000002,17.04,107.57,64.07
583,7028.0,"Ham, sliced, packaged (96% fat free, water added)",18050.0,"Bread, reduced-calorie, oat bran, toasted",18400.0,"Crackers, matzo, egg and onion",11645.0,"Sweet potato, canned, syrup pack, solids and liquids",9013.0,"Apples, dried, sulfured, stewed, with added sugar",904.0,37.58,11.37,168.92999999999998,19.6
584,15089.0,"Fish, sardine, Pacific, canned in tomato sauce, drained solids with bone",11024.0,"Balsam-pear (bitter gourd), pods, raw",1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",11711.0,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",335.0,26.209999999999997,14.169999999999998,26.229999999999997,17.41
585,17195.0,"Lamb, variety meats and by-products, kidneys, raw",9229.0,"Papaya nectar, canned",1007.0,"Cheese, camembert",11616.0,"Dock, raw",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",512.0,38.29,28.160000000000004,28.14,23.12
586,15162.0,"Mollusks, clam, mixed species, canned, liquid",1019.0,"Cheese, feta",11791.0,"Kale, frozen, cooked, boiled, drained, with salt",11081.0,"Beets, cooked, boiled, drained",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",426.0,19.540000000000003,22.07,41.74,13.39
587,10103.0,"Pork, fresh, variety meats and by-products, heart, raw",18237.0,"Cream puff shell, prepared from recipe",11406.0,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",11802.0,"New zealand spinach, cooked, boiled, drained, with salt",9362.0,"Cherries, sour, canned, water pack, drained",687.0,30.68,36.42,60.69,7.67
588,7064.0,"Pork sausage, link/patty, cooked, pan-fried",11850.0,"Radishes, oriental, cooked, boiled, drained, with salt",18642.0,"GENERAL MILLS, BETTY CROCKER SUPERMOIST Yellow Cake Mix, dry",11274.0,"Mustard spinach, (tendergreen), raw",9272.0,"Pineapple, frozen, chunks, sweetened",863.0,25.6,35.989999999999995,112.25,67.92
589,5726.0,"Turkey, thigh, from whole bird, enhanced, meat only, raw",11852.0,"Salsify, cooked, boiled, drained, with salt",18481.0,"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted cherry",11232.0,"Jute, potherb, cooked, boiled, drained, without salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",638.0,30.57,14.719999999999997,100.28000000000002,40.0
590,5137.0,"Chicken, capons, giblets, raw",28155.0,"KEEBLER, Waffle Bowls",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",11505.0,"Sweet potato leaves, raw",9340.0,"Pears, asian, raw",675.0,28.660000000000004,11.57,117.44,41.949999999999996
591,15160.0,"Mollusks, clam, mixed species, canned, drained solids",11008.0,"Artichokes, (globe or french), cooked, boiled, drained, without salt",11497.0,"Succotash, (corn and limas), canned, with cream style corn",11497.0,"Succotash, (corn and limas), canned, with cream style corn",9149.0,"Kumquats, raw",420.0,34.300000000000004,3.87,68.97,10.35
592,1166.0,"Cheese, mexican, queso asadero",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",1096.0,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",11409.0,"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",933.0,33.98,54.620000000000005,80.84,12.91
593,5292.0,"Turkey patties, breaded, battered, fried",18002.0,"Bagels, plain, toasted, enriched, with calcium propionate (includes onion, poppy, sesame)",11060.0,"Beans, snap, green, frozen, all styles, unprepared",11409.0,"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt",9149.0,"Kumquats, raw",1014.0,32.36,39.5,135.93,17.71
594,5068.0,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, flour",11109.0,"Cabbage, raw",28251.0,"SUNSHINE, CHEEZ-IT, 100 Calorie Right Bites, Reduced Fat",11924.0,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",9420.0,"Jackfruit, canned, syrup pack",939.0,55.00000000000001,35.660000000000004,107.77000000000001,4.0
595,7076.0,"Smoked link sausage, pork and beef, flour and nonfat dry milk added",11018.0,"Asparagus, frozen, unprepared",20033.0,"Oat bran, raw",11248.0,"Lentils, sprouted, raw",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",697.0,43.82,29.360000000000003,109.29,14.43
596,1031.0,"Cheese, neufchatel",18403.0,"Waffles, plain, frozen, ready -to-heat, toasted",11749.0,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",11634.0,"Peppers, sweet, green, freeze-dried",9183.0,"Melons, casaba, raw",931.0,36.56,35.67,133.53,52.379999999999995
597,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",11109.0,"Cabbage, raw",28272.0,"MURRAY, Chocolate Creme Sandwich Cookies",11258.0,"Mountain yam, hawaii, raw",9452.0,Orange Pineapple Juice Blend,856.0,25.53,33.779999999999994,116.19999999999999,60.5
598,5338.0,"USDA Commodity, Chicken, canned, meat only, with broth",18271.0,"Ice cream cones, cake or wafer-type",18970.0,"Tortillas, ready-to-bake or -fry, flour, shelf stable",11476.0,"Squash, summer, scallop, cooked, boiled, drained, without salt",9183.0,"Melons, casaba, raw",891.0,40.66,19.440000000000005,138.38000000000002,15.880000000000003
599,10921.0,"Pork, cured, ham and water product, slice, boneless, separable lean and fat, heated, pan-broil",28302.0,"Cookies, graham crackers, plain or honey, lowfat",28308.0,"Crackers, standard snack-type, with whole wheat",11791.0,"Kale, frozen, cooked, boiled, drained, with salt",9301.0,"Rambutan, canned, syrup pack",1085.0,31.569999999999997,29.38,177.11999999999998,39.32000000000001
600,1260.0,"Cheese, cheddar, reduced fat",18006.0,"Bagels, cinnamon-raisin, toasted",11191.0,"Cowpeas (blackeyes), immature seeds, raw",11362.0,"Potatoes, raw, skin",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",834.0,43.980000000000004,22.750000000000004,116.08,9.69
601,5170.0,"Turkey, skin from whole (light and dark), roasted",20630.0,"Wheat flour, white (industrial), 10% protein, unbleached, enriched",9124.0,"Grapefruit juice, white, canned, sweetened",11122.0,"Cardoon, raw",9293.0,"Plums, dried (prunes), stewed, with added sugar",1012.0,36.02000000000001,41.2,124.86999999999998,11.52
602,1031.0,"Cheese, neufchatel",9174.0,"Loquats, raw",28121.0,"KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies, Fudge Dipped",11484.0,"Squash, winter, acorn, cooked, boiled, mashed, without salt",9452.0,Orange Pineapple Juice Blend,847.0,14.76,43.239999999999995,109.12000000000002,40.760000000000005
603,10895.0,"Pork, cured, ham, separable fat, boneless, unheated",20076.0,"Wheat, durum",18961.0,"Crackers, cream, GAMESA SABROSAS",11497.0,"Succotash, (corn and limas), canned, with cream style corn",9237.0,"Peaches, canned, water pack, solids and liquids",1439.0,31.27,76.44000000000001,161.27000000000004,14.619999999999997
604,10922.0,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted",11266.0,"Mushrooms, brown, italian, or crimini, raw",9148.0,"Kiwifruit, green, raw",11246.0,"Leeks, (bulb and lower leaf-portion), raw",9056.0,"Boysenberries, canned, heavy syrup",355.0,20.01,6.5,60.03,19.22
605,7913.0,"Salami, pork, beef, less sodium",11359.0,"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased",18050.0,"Bread, reduced-calorie, oat bran, toasted",11982.0,"Peppers, pasilla, dried",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",1190.0,39.57,55.27,154.44000000000003,24.82
606,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",11223.0,"Drumstick leaves, cooked, boiled, drained, without salt",11850.0,"Radishes, oriental, cooked, boiled, drained, with salt",11178.0,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared",9056.0,"Boysenberries, canned, heavy syrup",535.0,37.150000000000006,20.37,59.60000000000001,5.91
607,23640.0,"Beef, variety meats and by-products, tripe, cooked, simmered",28095.0,"KEEBLER, FUDGE SHOPPE, Jumbo Fudge Sticks, Peanut Butter",28256.0,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type",11717.0,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt",9252.0,"Pears, raw",1283.0,36.040000000000006,59.230000000000004,156.14,60.89
608,10922.0,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted",1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",20033.0,"Oat bran, raw",11943.0,"Pimento, canned",9415.0,"Pears, raw, green anjou",560.0,37.089999999999996,13.97,110.76999999999998,37.55
609,5358.0,"Chicken, broiler, rotisserie, BBQ, breast meat and skin",11266.0,"Mushrooms, brown, italian, or crimini, raw",28016.0,"KELLOGG'S, EGGO Protein, Waffles, Homestyle",11192.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt",9272.0,"Pineapple, frozen, chunks, sweetened",661.0,43.24,18.45,83.91,28.840000000000003
610,17076.0,"Lamb, New Zealand, imported, loin chop, separable lean and fat, raw",1260.0,"Cheese, cheddar, reduced fat",18639.0,"GEORGE WESTON BAKERIES, Thomas English Muffins",11199.0,"Yardlong bean, raw",9226.0,"Papayas, raw",929.0,54.019999999999996,49.059999999999995,69.45,8.08
611,15192.0,"Fish, cod, Pacific, cooked, dry heat",11349.0,Poi,11871.0,"Succotash, (corn and limas), cooked, boiled, drained, with salt",11981.0,"Peppers, hungarian, raw",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",384.0,25.66,1.9699999999999998,69.57000000000001,12.23
612,43378.0,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",1129.0,"Egg, whole, cooked, hard-boiled",11060.0,"Beans, snap, green, frozen, all styles, unprepared",11170.0,"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",9144.0,"Jackfruit, raw",891.0,55.08,54.010000000000005,47.2,25.24
613,15270.0,"Crustaceans, shrimp, untreated, raw",9340.0,"Pears, asian, raw",9340.0,"Pears, asian, raw",11254.0,"Lotus root, raw",9415.0,"Pears, raw, green anjou",309.0,24.140000000000004,1.1700000000000002,54.32,23.83
614,5358.0,"Chicken, broiler, rotisserie, BBQ, breast meat and skin",18148.0,"Cheesecake prepared from mix, no-bake type",11889.0,"Turnips, cooked, boiled, drained, with salt",11777.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",632.0,36.36,20.979999999999993,77.67000000000002,22.1
615,13357.0,"Beef, cured, sausage, cooked, smoked",11295.0,"Onion rings, breaded, par fried, frozen, unprepared",18961.0,"Crackers, cream, GAMESA SABROSAS",11432.0,"Radishes, oriental, dried",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",1422.0,32.35999999999999,62.23,186.12,46.69
616,7052.0,"Pastrami, turkey",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",1260.0,"Cheese, cheddar, reduced fat",11203.0,"Cress, garden, raw",9362.0,"Cherries, sour, canned, water pack, drained",762.0,64.54,41.63,33.95,23.009999999999998
617,1178.0,"Sour cream, reduced fat",18242.0,"Croutons, plain",43261.0,"Yogurt, fruit variety, nonfat",11274.0,"Mustard spinach, (tendergreen), raw",9452.0,Orange Pineapple Juice Blend,756.0,25.909999999999997,21.279999999999998,115.60000000000001,29.87
618,1223.0,"Protein supplement, milk based, Muscle Milk, powder",11352.0,"Potatoes, flesh and skin, raw",20499.0,"Macaroni, dry, unenriched",11616.0,"Dock, raw",9293.0,"Plums, dried (prunes), stewed, with added sugar",1005.0,63.86000000000001,19.66,146.72,9.16
619,17203.0,"Veal, variety meats and by-products, liver, cooked, braised",1212.0,"Milk, dry, whole, without added vitamin D",11478.0,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",11130.0,"Carrots, frozen, unprepared",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",786.0,57.34,33.91,64.05,53.2
620,10861.0,"Pork, cured, bacon, cooked, microwaved",20078.0,"Wheat germ, crude",11182.0,"Corn, yellow, whole kernel, frozen, microwaved",11770.0,"Corn, sweet, yellow, cooked, boiled, drained, with salt",9150.0,"Lemons, raw, without peel",1092.0,70.28999999999999,47.059999999999995,108.44999999999999,10.4
621,7028.0,"Ham, sliced, packaged (96% fat free, water added)",11726.0,"Beans, snap, green, canned, no salt added, solids and liquids",20116.0,"Noodles, japanese, somen, dry",11274.0,"Mustard spinach, (tendergreen), raw",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",548.0,31.609999999999996,4.73,95.34,9.98
622,5722.0,"Turkey, retail parts, thigh, meat only, cooked, roasted",11244.0,"Lambsquarters, raw",11243.0,"Mushrooms, portabella, grilled",11788.0,"Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",383.0,36.160000000000004,8.05,47.629999999999995,2.26
623,1260.0,"Cheese, cheddar, reduced fat",1006.0,"Cheese, brie",1178.0,"Sour cream, reduced fat",11927.0,"Mountain yam, hawaii, cooked, steamed, with salt",9011.0,"Apples, dried, sulfured, uncooked",1149.0,57.76,62.59,97.39,58.199999999999996
624,10902.0,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, unheated",11767.0,"Chrysanthemum, garland, cooked, boiled, drained, with salt",28308.0,"Crackers, standard snack-type, with whole wheat",11157.0,"Chrysanthemum, garland, raw",9195.0,"Olives, pickled, canned or bottled, green",811.0,36.14,41.209999999999994,79.71000000000001,13.02
625,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",9503.0,"Apples, raw, gala, with skin",11352.0,"Potatoes, flesh and skin, raw",9237.0,"Peaches, canned, water pack, solids and liquids",316.0,6.05,3.65,67.31,21.009999999999998
626,5358.0,"Chicken, broiler, rotisserie, BBQ, breast meat and skin",9013.0,"Apples, dried, sulfured, stewed, with added sugar",28060.0,"KEEBLER, CHIPS DELUXE, Rainbow Chocolate Chip Cookies",11266.0,"Mushrooms, brown, italian, or crimini, raw",9150.0,"Lemons, raw, without peel",811.0,35.27,33.64,99.44,37.81
627,1114.0,"Whey, sweet, fluid",18032.0,"Bread, irish soda, prepared from recipe",9322.0,"Tamarinds, raw",11174.0,"Corn, sweet, yellow, canned, cream style, regular pack",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",711.0,12.5,6.47,163.22,47.169999999999995
628,1219.0,"Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",18539.0,"ARCHWAY Home Style Cookies, Old Fashioned Molasses",1007.0,"Cheese, camembert",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",901.0,30.18,37.97,111.33,52.730000000000004
629,10982.0,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean only, raw",11950.0,"Mushrooms, enoki, raw",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",11585.0,"Vegetable juice cocktail, low sodium, canned",9148.0,"Kiwifruit, green, raw",277.0,26.76,5.0,36.33,20.82
